,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,alpha_0,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,alpha_9,homo_0,homo_1,homo_2,homo_3,homo_4,homo_5,homo_6,homo_7,homo_8,homo_9,lumo_0,lumo_1,lumo_2,lumo_3,lumo_4,lumo_5,lumo_6,lumo_7,lumo_8,lumo_9,gap_0,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,zpve_0,zpve_1,zpve_2,zpve_3,zpve_4,zpve_5,zpve_6,zpve_7,zpve_8,zpve_9,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,u0_0,u0_1,u0_2,u0_3,u0_4,u0_5,u0_6,u0_7,u0_8,u0_9,u298_0,u298_1,u298_2,u298_3,u298_4,u298_5,u298_6,u298_7,u298_8,u298_9,h298_0,h298_1,h298_2,h298_3,h298_4,h298_5,h298_6,h298_7,h298_8,h298_9,g298_0,g298_1,g298_2,g298_3,g298_4,g298_5,g298_6,g298_7,g298_8,g298_9
1197186,27.328179999999996,134.22958999999997,210.5877399999999,200.13873,108.50895000000001,40.18849999999996,21.701790000000003,6.430160000000001,1.6075400000000002,0.8037700000000001,6.516258785092404,13.032517570184794,78.19510542110885,338.845456824805,1739.841095619672,2795.475018804635,1055.6339231849695,19.548776355277212,13.032517570184808,32.58129392546195,0.10211759999999992,0.10211760000000014,0.20423519999999984,0.0,0.10211759999999992,2.0423519999999984,15.036816600000005,5.744115000000002,0.4084704000000001,0.12764700000000004,0.31352250000000004,1.2749914999999998,2.4663769999999996,5.058163,9.196660000000001,0.8360599999999996,0.06270450000000005,0.10450749999999995,0.02090149999999999,0.14631050000000012,0.3898120000000002,6.470879199999999,22.141321599999998,6.821709999999999,0.0,0.0,0.038981199999999994,0.2338872000000003,0.23388719999999963,0.11694360000000015,0.07955550000000003,0.15911099999999997,1.2569769000000008,2.1002651999999977,3.7072863000000025,4.630130100000003,1.4638211999999986,1.2569769000000008,0.20684430000000015,0.015911099999999984,11.887200000000007,25.75559999999997,144.6276000000001,404.16480000000024,435.86400000000026,425.95800000000025,295.1988000000002,83.21039999999975,17.83080000000001,7.924800000000005,6153.855494399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6153.855494399999,706924.1499192001,6158.074310192002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158.074310192002,707408.7863833063,6153.799271199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6153.799271199998,706917.6912791004,6153.810531199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6153.810531199997,706918.9847716009
2114690,0.24381333333333333,0.609533333333333,0.853346666666667,0.8533466666666663,1.8285999999999991,0.9752533333333329,1.462880000000002,0.9752533333333329,0.3657199999999998,0.3657199999999998,1.7818333333333332,0.0,0.0,0.0,0.0,0.0,17.818333333333314,35.6366666666667,58.800499999999936,12.472833333333345,0.024100000000000024,0.014460000000000015,0.014459999999999973,0.05784000000000006,0.0964000000000001,0.08676000000000009,0.02892000000000003,0.014459999999999973,0.0,0.004819999999999991,0.01538,0.010253333333333333,0.0051266666666666665,0.01538,0.015380000000000005,0.02050666666666666,0.025633333333333324,0.05639333333333335,0.1281666666666667,0.07177333333333326,0.03313333333333335,0.006626666666666656,0.0,0.039759999999999934,0.09277333333333337,0.1325333333333334,0.09277333333333337,0.03313333333333321,0.01988000000000001,0.01988000000000001,0.005012616666666667,0.0,0.0,0.02005046666666667,0.02005046666666667,0.08020186666666668,0.12030279999999993,0.060151399999999966,0.03508831666666665,0.015037850000000012,0.8727166666666664,0.0,0.0,0.0,0.0,0.0,20.94519999999997,15.70890000000001,17.454333333333345,6.981733333333324,125.48521463333333,197.19105156666666,259.93365888333335,26.88968885,17.92645923333339,0.0,0.0,0.0,0.0,8.963229616666666,125.48228116666667,197.18644183333333,259.92758241666667,26.88906025,17.926040166666667,0.0,0.0,0.0,0.0,8.963020083333333,125.48206090000008,197.18609570000012,259.92712614999937,26.889013050000017,17.92600870000001,0.0,0.0,0.0,0.0,8.963004349999991,125.49385683333315,197.204632166667,259.95156058333293,26.891540750000047,17.927693833333308,0.0,0.0,0.0,0.0,8.963846916666654
672898,6.31524,1.05254,1.05254,4.21016,0.0,4.210159999999998,3.1576199999999988,4.210160000000002,1.0525400000000005,5.262699999999998,15.347999999999956,15.348000000000042,7.674000000000021,10.231999999999971,0.0,2.558000000000007,0.0,7.673999999999978,5.1159999999999854,10.232000000000028,0.024071999999999927,0.040120000000000156,0.08023999999999976,0.008024000000000031,0.008023999999999976,0.0,0.0,0.0,0.016048000000000007,0.05616800000000002,0.004611999999999998,0.0,0.0,0.004611999999999998,0.013835999999999994,0.018448000000000006,0.018448000000000006,0.013835999999999994,0.04150799999999998,0.018448000000000013,0.010325,0.030975000000000003,0.051625000000000004,0.0,0.010325000000000029,0.010324999999999973,0.0413,0.0413,0.07227499999999981,0.030975000000000086,0.011911399999999989,0.02977849999999997,0.02977850000000004,0.02977850000000004,0.0,0.029778499999999902,0.023822800000000033,0.0059556999999999805,0.0,0.011911400000000016,1.9923999999999964,1.9924000000000035,3.984800000000007,4.980999999999973,4.981000000000009,2.9886000000000053,0.0,0.0,3.9847999999999786,3.984800000000007,38.128596000000016,66.72504300000003,19.064298000000008,38.128596000000016,0.0,28.596447000000012,0.0,0.0,0.0,85.78934100000004,38.12763320000022,66.72335809999959,19.063816599999882,38.12763320000022,0.0,28.595724899999823,0.0,0.0,0.0,85.78717469999947,38.12763360000008,66.72335880000014,19.063816799999813,38.12763360000008,0.0,28.59572520000006,0.0,0.0,0.0,85.78717560000018,38.129338799999914,66.72634289999985,19.064669400000184,38.129338799999914,0.0,28.597004099999936,0.0,0.0,0.0,85.7910122999998
4211842,0.33277333333333337,0.0,0.9983200000000001,5.657146666666668,8.98488,4.326053333333334,0.33277333333333337,0.0,0.0,0.3327733333333329,7.647449314091267,321.19287119183315,137.65408765364276,0.0,7.647449314091261,0.0,0.0,0.0,0.0,15.294898628182523,0.028773666666666642,0.0,0.0,0.0,0.08632100000000009,0.6330206666666661,0.15825516666666667,0.0,0.0,0.014386833333333363,0.012128899999999998,0.012128899999999998,0.012128900000000005,0.0,0.0,0.0,0.0,0.012128899999999998,0.07277339999999999,0.6549605999999999,0.022252066666666653,0.0,0.0,0.0,0.0,0.01112603333333334,0.0,0.02225206666666668,0.3337810000000002,0.3226549666666669,0.009283,0.009283000000000003,0.14852800000000005,0.2320749999999999,0.167094,0.009283000000000007,0.0,0.009283,0.0,0.009283,2.5135500000000004,0.0,125.67749999999992,27.649050000000003,0.0,0.0,0.0,0.0,0.0,5.027100000000004,138.5769315333332,0.0,0.0,0.0,0.0,69.28846576666672,0.0,0.0,3187.269425266669,1039.3269864999982,138.45691397066685,0.0,0.0,0.0,0.0,69.22845698533342,0.0,0.0,3184.5090213253325,1038.4268547800013,138.57607319999988,0.0,0.0,0.0,0.0,69.28803660000005,0.0,0.0,3187.2496836000028,1039.3205489999991,138.58301816666653,0.0,0.0,0.0,0.0,69.29150908333327,0.0,0.0,3187.4094178333353,1039.372636249999
1328259,1.2370200000000002,0.0,0.0,0.0,74.22120000000001,373.5800399999998,1183.828140000001,1100.9477999999995,251.11505999999986,17.31828,345.288,79.1285,50.3545,194.2245,1733.6335000000001,7229.467500000001,6675.568,1114.9925,21.5805,14.387,0.2783432000000001,0.17396450000000008,0.0,0.6610651000000003,6.123550400000003,49.44071089999994,25.46840280000001,0.34792900000000015,0.5914793000000003,1.356923099999998,0.2670739999999999,1.6291514000000005,2.6173252000000007,4.460135799999999,14.502118199999996,34.45254600000003,6.436483399999998,0.13353699999999996,0.0,0.21365919999999994,0.15430920000000004,3.4462387999999997,11.573190000000011,63.67826319999999,43.82381279999999,1.4916556000000014,0.0,0.25718199999999997,0.0,0.4114911999999995,0.12846120000000003,0.8441736000000001,0.9542832000000006,3.2115299999999993,9.047338799999999,11.194475999999998,12.644252400000017,4.569548399999999,1.7801051999999995,0.16516439999999996,86.72849999999995,69.38280000000009,5.781899999999993,11.563800000000015,583.9718999999993,1936.9365000000025,2572.945499999997,1144.8162000000016,529.0438499999993,75.1647000000001,3908.9253580000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.280572800002,1887229.1628423983,3911.532576595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6258.452122552,1888487.927980066,3908.8840472499987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.214475599998,1887209.2180123003,3908.899101500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.238562400002,1887216.486204199
1721475,180.14883500000002,731.9971650000001,9153.385110000003,4784.20577,114.01824999999994,4.560730000000007,9.121459999999999,22.803649999999998,0.0,6.841094999999999,1382.0723102710524,1052.3393225414093,98.21833677053164,434.966919983783,3753.3435837310226,16072.729252949173,17510.926327089033,5486.195668182553,301.6706057952043,77.17155031970343,0.8025297999999998,1.3259187999999997,0.0,0.034892599999999996,3.2450117999999994,71.0762262,138.80276279999998,1.8842003999999997,0.8374223999999999,11.619235800000004,0.9318685999999999,3.5356191,13.429871000000006,68.5471579,52.07501,33.218374800000014,6.769751299999997,1.0140923000000004,0.3014869000000001,0.43852639999999976,8.574654399999998,17.3522592,156.52549599999998,120.34958720000004,27.702729599999966,0.3044256000000003,0.0,1.4713904000000015,0.4059007999999995,1.2177024000000012,0.2665782,4.665118500000003,4.6079946,9.672980399999998,21.002553900000013,40.919753699999966,23.07805559999998,16.737302700000033,3.9796316999999966,0.3808260000000002,417.2982000000002,550.3497999999995,69.54970000000003,157.24280000000005,1974.6067000000007,5748.433899999995,6567.910800000002,3105.5453000000048,1124.8907999999992,184.45789999999985,23535.024970499988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24319.52580284999,5114945.426922002,23550.919545629986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24335.950197150985,5118399.847916924,23534.771549999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24319.263934999988,5114890.350200005,23534.862642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24319.3580634,5114910.147527999
1590403,7.496070000000001,19.989520000000002,7848.385290000002,5264.7398299999995,407.28646999999995,0.0,9.99476,19.98952,7.49607,7.49607,78.68711456698858,349.7205091866161,2360.6134370096565,157.37422913397737,314.7484582679542,4791.170975856637,20860.828372981665,16882.757580983878,1591.2283167991018,174.86025459330818,0.8568945000000004,1.8770069999999985,0.04080450000000002,0.2448269999999998,27.053383500000013,169.95074250000008,8.283313499999993,0.6120675000000003,12.526981500000007,0.5304584999999999,0.42793739999999997,5.777154899999999,10.032754599999999,15.809909499999998,20.3032522,19.7802176,56.0122508,0.38038879999999997,0.047548599999999996,0.7370032999999999,2.616955,15.2830172,29.623930599999984,65.84258780000003,157.54069099999992,10.258463599999995,0.0,1.727190299999999,0.2093564000000001,1.6225120999999991,0.22241224999999998,2.0017102499999995,5.115481749999997,4.759622150000001,18.749352675000015,38.56628414999996,31.604780724999966,14.990585650000021,4.381521324999995,0.6005130750000008,41.86572499999999,167.4629,921.0459500000001,114.17925,102.761325,2595.67495,8597.697525,6211.351200000006,1739.3305750000018,213.1345999999998,26098.64910757501,0.0,0.0,0.0,0.0,1581.7363095499986,0.0,0.0,29262.12172667501,4245380.2548322,26115.914002101013,0.0,0.0,0.0,0.0,1582.7826667940008,0.0,0.0,29281.479335689015,4248188.6776750935,26098.249567500014,0.0,0.0,0.0,0.0,1581.7120949999999,0.0,0.0,29261.67375749998,4245315.262980003,26098.38470662499,0.0,0.0,0.0,0.0,1581.7202852500013,0.0,0.0,29261.82527712499,4245337.245611
1197187,32.468759999999996,111.83684,228.18323,359.86209,140.69796,21.64584,11.72483,1.80382,0.0,0.9019099999999991,65.34909922354547,5.940827202140504,5.940827202140497,5.940827202140504,130.69819844709093,1003.999797161744,2596.1414873354033,1871.3605686742565,291.10053290488435,11.881654404280994,0.061861399999999955,0.061861400000000066,0.0,0.061861399999999955,4.361228700000004,24.095015299999982,2.1651490000000004,0.0,0.0,0.3711684000000004,0.5532925000000001,1.3942970999999997,2.1467748999999996,2.6779357000000004,9.472367600000002,5.400134799999997,0.6196876000000001,0.0,0.0,0.022131700000000004,0.5677412,2.5329992,9.389565999999993,30.43966279999998,0.9171204000000012,0.0,0.0,0.0873448,0.043672400000000056,0.043672399999999945,0.17311125000000002,0.14647875000000002,0.5859150000000001,1.1318812500000002,2.3969250000000026,2.077334999999996,3.4089600000000075,1.4647874999999972,1.7311125000000038,0.3062737499999994,21.648799999999994,10.824399999999997,0.0,13.530499999999996,159.65989999999996,711.7043000000008,898.4251999999998,679.2310999999999,186.72089999999994,46.00369999999999,1563.1874587000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.1874587000002,784720.1042674006,1564.2417276420001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.2417276420001,785249.3472762845,1563.1728683000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.1728683000001,784712.7798865999,1563.1790882000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.1790882000005,784715.9022763993
1066115,24.376600000000003,41.440220000000004,119.44534,604.5396800000001,265.70494000000014,14.625959999999996,0.0,0.0,4.875320000000006,12.188299999999987,13.016999999999996,13.01700000000001,26.033999999999992,0.0,312.4079999999999,1112.9534999999996,950.2410000000018,195.25499999999994,162.71249999999995,117.15299999999996,0.13595639999999998,0.20393459999999997,0.0,0.0,0.4418582999999999,6.321972600000009,6.695852699999999,1.0876511999999998,0.20393459999999997,0.06797820000000002,0.13279620000000003,0.5533174999999998,0.7082463999999997,1.0402369000000002,2.8329856000000007,2.744454799999997,1.6820852000000004,0.08853080000000002,0.0,0.08853080000000002,0.38386320000000007,1.7273843999999998,3.8386319999999996,12.2356395,2.6870423999999997,0.047982899999999995,0.047982899999999995,0.23991449999999997,0.0,0.1919316000000002,0.14936199999999997,0.04480860000000003,0.11948959999999997,0.7468099999999999,1.1650235999999987,1.5384286000000011,1.6728544000000012,0.8364272000000006,0.2837878000000002,0.10455339999999988,5.646099999999997,0.0,0.0,0.0,33.87659999999998,152.44470000000013,437.5727500000003,330.2968499999994,223.0209500000007,76.22234999999986,3914.4604764999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3914.4604764999985,341340.9535508003,3917.109401355001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.109401355001,341571.9397981561,3914.418068499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3914.418068499999,341337.2555732,3914.4336532499983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3914.4336532499983,341338.6145634003
1590404,1.4010399999999998,0.0,179.33311999999995,868.6448,362.86936000000003,36.42703999999999,18.213520000000003,4.20312,0.0,1.40104,13.581239459707206,6.790619729853596,47.53433810897522,61.11557756868236,224.0904510851689,2234.1138911218354,3313.822428168558,1072.9179173168693,108.64991567765765,54.32495783882871,0.3856295999999999,0.5141727999999999,0.03213580000000005,0.0,0.03213579999999999,6.84492540000001,23.426998199999993,2.4744565999999995,0.0,0.06427159999999998,0.6131673000000001,1.2263345999999997,2.2623758999999994,3.382992,1.1206161000000001,6.913989899999996,6.385397400000005,0.042287399999999975,0.021143699999999988,0.2537244000000002,0.5234808000000001,7.503224799999996,10.949473399999995,22.59692120000002,3.0100146000000025,0.0,0.0,0.6107275999999997,0.13087019999999994,0.5234808000000011,0.036499400000000015,0.3649939999999999,0.6387394999999998,1.5877239000000007,3.6499400000000017,4.452926800000002,5.164665099999994,2.408960400000001,0.8029868000000003,0.07299879999999992,5.6126000000000005,0.0,0.0,5.6126000000000005,168.37800000000001,850.3089000000001,1015.8806000000001,597.7419000000001,252.567,53.319700000000005,10935.391187000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11716.490557500001,798283.5566510003,10942.723307347997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11724.346400729995,798818.8014364042,10935.224474999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11716.311937499995,798271.3866750003,10935.267641900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11716.358187750002,798274.5378587006
803972,2.9240399999999998,53.120059999999995,71.15164,110.13883999999997,54.09473999999999,22.904980000000005,10.234139999999993,9.746800000000002,5.848080000000007,4.386059999999997,18.30599999999999,6.102000000000004,42.71399999999998,24.408000000000015,30.50999999999995,793.2600000000004,1739.070000000001,1220.4000000000008,360.0179999999994,79.32600000000005,0.053513800000000056,0.0,0.0,0.026756900000000028,2.2475796000000026,13.164394799999986,3.2910987,0.0535138,0.0,0.08027069999999996,0.33573299999999995,1.0967277999999998,2.1486912000000005,1.2086387999999995,4.454057799999998,6.311780400000005,0.2238219999999999,0.0,0.0,0.04476440000000004,0.12312419999999998,1.6416559999999991,6.361417000000001,10.383474200000002,10.424515600000001,0.0,0.0,0.0,0.0,0.08208280000000001,0.036494399999999996,0.10948319999999999,0.20071920000000004,0.8393711999999995,2.7918215999999987,2.609349599999999,3.831912000000004,1.8247199999999992,0.6021575999999997,0.05474160000000006,8.37135,0.0,0.0,2.79045,50.2281,524.6046,742.2597,393.45345,214.86464999999998,36.27585,294.5041989000001,0.0,0.0,0.0,0.0,0.0,0.0,1767.0251934000007,100278.67972545004,1767.0251933999987,294.9725040479998,0.0,0.0,0.0,0.0,0.0,0.0,1769.8350242879987,100438.13762834393,1769.835024288001,294.484962,0.0,0.0,0.0,0.0,0.0,0.0,1766.909772,100272.129561,1766.9097720000004,294.49036849999993,0.0,0.0,0.0,0.0,0.0,0.0,1766.9422109999996,100273.97047424997,1766.9422109999991
1328260,0.6926150000000001,2.0778450000000004,11.774455000000003,24.241525,74.80242,112.20363,211.24757499999998,135.75254,36.708595,5.54092,17.851499999999994,0.0,41.65350000000004,29.75249999999999,0.0,523.6440000000005,1880.3580000000015,1939.862999999997,755.7134999999988,95.20800000000008,0.18809280000000006,0.0,0.0,0.06269760000000002,1.0031616000000003,8.087990400000002,16.332724799999976,2.0690208000000005,0.0,0.09404640000000003,0.3416475999999999,0.6588918000000001,3.0504250000000006,1.1469597999999996,5.8568159999999985,10.103007600000009,0.39045439999999987,0.0,0.0,0.1220170000000001,0.1408647,4.0381214,12.536958299999998,21.45838930000001,3.2398880999999977,0.0,0.0,0.0,0.04695490000000008,0.23477449999999955,0.054694500000000014,0.09115749999999999,0.23700950000000015,0.8021859999999993,3.008197500000002,3.5004480000000022,5.1777459999999955,2.169548500000001,1.0209640000000006,0.1276204999999999,8.351249999999999,0.0,0.0,2.7837499999999977,52.89124999999996,604.073750000001,938.1237499999993,512.2099999999996,295.0775000000005,58.45874999999995,883.4822759999997,0.0,0.0,0.0,0.0,0.0,0.0,1766.9645519999995,126337.96546799997,1766.9645519999985,884.907133272,0.0,0.0,0.0,0.0,0.0,0.0,1769.814266544,126541.720057896,1769.814266544001,883.4314815000002,0.0,0.0,0.0,0.0,0.0,0.0,1766.8629630000005,126330.70185450003,1766.862963,883.4460746999998,0.0,0.0,0.0,0.0,0.0,0.0,1766.8921493999997,126332.78868209997,1766.8921493999992
1721476,52.154374999999995,217.13249999999994,667.3631249999997,518.3506250000003,147.948125,26.60937499999998,4.2575,0.0,0.0,1.064375,20.08209612767999,26.776128170240014,87.02241655327995,73.63435246815996,415.0299866387198,3213.1353804287983,4458.225340344967,1713.672202895359,200.8209612767999,73.63435246816012,0.43643079999999973,1.175006000000001,0.0,0.0,0.20142959999999988,8.560757999999995,39.178057200000005,1.8800096000000004,0.03357159999999998,0.1007148000000001,0.3171300000000001,2.167055,6.7390125,15.962210000000004,6.1840350000000015,6.950432499999998,1.1892375000000008,0.5021224999999998,0.13213749999999996,0.4228399999999999,0.24983950000000005,6.845602300000001,42.42274710000001,23.23507349999999,1.598972800000002,0.0,0.049967900000000065,1.199229599999999,0.34977530000000046,0.7994863999999993,0.12749310000000003,0.4735458,0.5281856999999996,1.6756236000000002,4.4258319,7.4674529999999955,8.013852000000007,3.588020099999998,1.511703899999999,0.16391970000000014,8.395350000000002,0.0,0.0,8.395350000000008,223.8760000000002,1236.914899999998,1485.9769500000014,845.1319000000008,405.77524999999935,83.95350000000008,18784.86168000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18784.86168000001,1164661.4241599988,18797.580591119993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18797.580591119993,1165449.9966494408,18784.658553600006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18784.658553600006,1164648.8303231993,18784.732982400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18784.732982400004,1164653.4449087998
1197188,1.8201599999999998,9.1008,10.920959999999994,18.201600000000006,31.549440000000008,21.841919999999988,14.561279999999993,11.527680000000004,3.0336000000000007,1.8201600000000004,10.343204337000998,20.686408674001996,5.171602168500506,31.029613011003036,170.66287156051646,413.7281734800399,310.29613011002994,72.40243035900698,0.0,25.858010842502495,0.022651599999999994,0.20386439999999995,0.0453032000000001,0.04530319999999999,0.0,0.0,0.022651599999999994,0.3624255999999999,2.5822823999999995,1.3590959999999996,0.17153200000000002,0.49315450000000005,0.36450550000000004,2.101267,0.8791015000000001,0.15009050000000002,0.08576600000000001,0.042883000000000004,0.021441500000000016,0.0857659999999999,1.2667841999999996,2.840667600000001,3.224541600000001,0.0,0.0,0.0,0.07677480000000003,0.2687117999999997,0.0,0.1919369999999998,0.05663119999999999,0.12742019999999998,0.028315600000000024,0.08494679999999999,0.21236699999999997,0.5238386000000005,0.8353101999999999,0.28315599999999996,0.6512587999999999,0.09910459999999999,2.877600000000001,23.02080000000001,34.53120000000001,63.30719999999987,64.74600000000018,38.847600000000014,30.21479999999986,30.21480000000001,5.755200000000002,1.4388000000000005,5344.989580700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5344.989580700001,145841.8585591,5348.714029722003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5348.714029722003,145943.48281098582,5344.951000900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5344.951000899997,145840.80588170013,5344.956528100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5344.956528100001,145840.9566953
1066116,2.6084400000000008,0.8694799999999998,2.6084399999999994,0.0,0.8694800000000003,6.0863599999999956,13.911680000000004,19.128560000000007,26.95388000000001,8.694799999999994,10.450000000000003,10.450000000000003,0.0,15.674999999999983,104.50000000000017,130.62499999999986,73.15000000000012,20.899999999999977,62.69999999999993,62.7000000000001,0.04942840000000004,0.09885679999999986,0.0,0.0,0.0,0.0,0.04942839999999993,0.7908544000000006,0.6919975999999998,0.6425692000000005,0.0205875,0.1441125,0.3499875,0.26763750000000003,0.5764500000000002,0.4529249999999999,0.061762499999999984,0.0,0.0,0.06176249999999994,1.0397841999999997,0.8798174000000004,1.4397012000000007,0.15996679999999985,0.0,0.0,0.0,0.11997509999999989,0.0,0.11997509999999989,0.015368900000000005,0.061475599999999964,0.06147560000000002,0.03073780000000001,0.10758230000000013,0.19979569999999952,0.3227469000000004,0.44569810000000054,0.15368899999999963,0.046106700000000056,3.8598,6.433,16.7258,11.5794,15.4392,21.8722,23.1588,6.433,9.0062,6.433,2290.7923505999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.7923505999997,67196.57561759997,2292.383998290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.383998290001,67243.26394983992,2290.7688852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.7688852,67195.88729920004,2290.7703870000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.7703870000005,67195.93135200001
3818628,7.767899999999999,0.0,3.883950000000001,2.5892999999999997,0.0,6.473250000000004,3.883949999999997,3.8839500000000022,9.062550000000005,11.651849999999982,1.3769999999999953,2.754000000000019,6.884999999999977,9.638999999999967,5.507999999999981,6.885000000000048,9.638999999999967,0.0,6.885000000000048,2.7539999999999907,0.005187000000000025,0.0017289999999999806,0.0034580000000000166,0.008645000000000042,0.005187000000000025,0.006915999999999922,0.013832000000000066,0.005187000000000025,0.012102999999999864,0.0034580000000000166,0.003214999999999999,0.003215000000000001,0.006430000000000002,0.006429999999999998,0.009644999999999997,0.016075000000000013,0.025719999999999993,0.012859999999999996,0.025719999999999993,0.012860000000000003,0.0049529999999999574,0.0,0.0,0.0016509999999999858,0.006603999999999943,0.003302000000000027,0.006604000000000054,0.013207999999999886,0.0049529999999999574,0.021463000000000176,0.033907999999999994,0.013563199999999997,0.027126399999999995,0.06781599999999999,0.013563200000000053,0.04068959999999999,0.033907999999999994,0.006781599999999999,0.013563199999999997,0.006781599999999999,7.005000000000003,5.837499999999984,2.335000000000008,3.5024999999999906,3.502500000000012,9.339999999999975,4.670000000000016,2.3349999999999937,2.3349999999999937,3.502500000000012,53.683023800000456,0.0,0.0,0.0,0.0,61.3520271999987,0.0,0.0,0.0,30.67601360000026,53.679201800000556,0.0,0.0,0.0,0.0,61.347659200000635,0.0,0.0,0.0,30.673829600000317,53.679200399999445,0.0,0.0,0.0,0.0,61.347657600001185,0.0,0.0,0.0,30.673828799999683,53.687769799999614,0.0,0.0,0.0,0.0,61.35745119999956,0.0,0.0,0.0,30.67872559999978
3818532,37.93986000000002,96.95741999999997,77.28490000000004,129.27655999999996,170.02677999999995,146.13872000000015,144.73353999999998,71.66417999999999,80.09525999999998,12.646619999999997,191.65133333333335,224.98200000000003,841.5993333333328,0.0,0.0,41.66333333333327,391.6353333333334,2133.162666666667,1741.5273333333337,166.65333333333336,0.25200466666666677,3.3480620000000014,6.012111333333326,0.05400100000000002,0.0,0.0,0.0,1.5660290000000006,0.738013666666667,0.4140076666666662,0.014190999999999995,0.01419100000000001,0.0,0.07095500000000005,0.2980109999999999,0.5960219999999998,1.4616730000000009,2.596952999999999,2.852390999999999,1.8590210000000003,0.3462066666666667,0.36194333333333356,1.5579299999999996,0.1258933333333333,0.0629466666666667,0.03147333333333335,0.6924133333333325,2.3605000000000014,2.832600000000002,2.4549199999999973,0.4256298666666668,0.7904554666666666,1.0336725333333332,0.2128149333333335,0.5624394666666661,1.3984981333333346,2.857800533333336,1.8089269333333315,0.9576672000000008,0.4104287999999996,75.57250000000005,181.374,196.48850000000022,3.0229,6.0458,81.6183,389.9541,489.7098,453.435,202.5343,27326.41763110001,1690.8561807666672,272.71873883333285,0.0,0.0,0.0,0.0,6872.512218600003,109.08749553333337,1254.5061986333324,27326.027385500012,1690.8320338333342,272.71484416666624,0.0,0.0,0.0,0.0,6872.414073000004,109.08593766666672,1254.4882831666646,27325.995855900026,1690.8300828999982,272.71452950000025,0.0,0.0,0.0,0.0,6872.4061434,109.08581179999999,1254.4868356999987,27327.682322100005,1690.9344351000004,272.7313604999995,0.0,0.0,0.0,0.0,6872.8302846000015,109.09254420000002,1254.5642582999997
